"Test.Date","County","New.Positives","Cumulative.Number.of.Positives","Total.Number.of.Tests.Performed","Cumulative.Number.of.Tests.Performed","Percent.Change","Three.Day.Average","Three.Day.Change","Three.Day.Percentage","Last.28.Days","Last.14.Days","Last.7.Days","Last.7.Days.Mean","Positive.Per.100000","Percent.Positive","Total.Percent.Positive","Three.Day.Percent.Positive","Percent.Change.Tests","Three.Day.Average.Tests","Three.Day.Change.Tests","Three.Day.Percentage.Tests","Last.28.Days.Tests","Last.14.Days.Tests","Last.7.Days.Tests","Roll.Last.7.Days.Cases","Roll.Last.7.Days.Tests","Roll.Percent.Positive.7.days"
2020-09-19,"Onondaga",19,4220,2717,224883,0,4202,87,1,462,237,139,19.8571428571429,4.31182096574863,0.00699300699300699,0.0187653135185852,0.00763546798029557,0,221800,8120,4,49651,24271,13312,19.8571428571429,1901.71428571429,1.04417067307692
2020-09-20,"Onondaga",11,4231,1149,226032,0,4217.33333333333,73,1,463,238,135,19.2857142857143,4.18773978687817,0.00957354221061793,0.0187185885184399,0.00598880354120557,0,224360.333333333,7681,4,49956,24567,13599,19.2857142857143,1942.71428571429,0.992720052945069
2020-09-21,"Onondaga",22,4253,1394,227426,1,4234.66666666667,68,1,461,251,139,19.8571428571429,4.31182096574863,0.0157819225251076,0.0187005883232348,0.00988593155893536,1,226113.666666667,5260,2,48062,24656,13807,19.8571428571429,1972.42857142857,1.00673571376838
2020-09-22,"Onondaga",17,4270,1376,228802,0,4251.33333333333,69,1,469,258,137,19.5714285714286,4.2497803763134,0.0123546511627907,0.018662424279508,0.012758356723654,0,227420,3919,2,48270,25380,13712,19.5714285714286,1958.85714285714,0.999124854142357
2020-09-23,"Onondaga",30,4300,1853,230655,1,4274.33333333333,80,2,468,277,142,20.2857142857143,4.40488184990148,0.0161899622234215,0.0186425614012269,0.0149253731343284,1,228961,4623,2,48533,26374,13892,20.2857142857143,1984.57142857143,1.02217103368845
2020-09-24,"Onondaga",21,4321,2429,233084,0,4297,90,2,474,278,136,19.4285714285714,4.21876008159578,0.00864553314121038,0.0185383810128537,0.0120183810533758,0,230847,5658,2,49003,26602,14733,19.4285714285714,2104.71428571429,0.923097807642707
2020-09-25,"Onondaga",21,4342,2876,235960,0,4321,89,2,476,282,141,20.1428571428571,4.37386155518386,0.00730180806675939,0.0184014239701644,0.0100586756077117,0,233233,7158,3,48170,26092,13794,20.1428571428571,1970.57142857143,1.02218355806873
2020-09-26,"Onondaga",23,4365,2225,238185,1,4342.66666666667,95,2,482,284,145,20.7142857142857,4.49794273405433,0.0103370786516854,0.018326091063669,0.00863213811420983,1,235743,7530,3,48582,26614,13302,20.7142857142857,1900.28571428571,1.09006164486543
2020-09-27,"Onondaga",14,4379,1240,239425,0,4362,79,1,487,283,148,21.1428571428571,4.59100361820718,0.0112903225806452,0.0182896522919495,0.00914682226778111,0,237856.666666667,6341,3,49002,26992,13393,21.1428571428571,1913.28571428571,1.10505487941462
2020-09-28,"Onondaga",30,4409,1882,241307,1,4384.33333333333,88,2,497,295,156,22.2857142857143,4.8391659759481,0.0159404888416578,0.0182713307115003,0.0125303908733869,1,239639,5347,2,49353,27688,13881,22.2857142857143,1983,1.12383834017722
2020-09-29,"Onondaga",15,4424,3423,244730,0,4404,82,1,502,291,154,22,4.77712538651287,0.00438212094653812,0.0180770645200834,0.00901451489686784,0,241820.666666667,6545,3,51424,29640,15928,22,2275.42857142857,0.966850828729282
2020-09-30,"Onondaga",32,4456,2579,247309,1,4429.66666666667,91,2,519,298,156,22.2857142857143,4.8391659759481,0.0124079100426522,0.0180179451617208,0.00976661593099949,1,244448.666666667,7884,3,52468,30546,16654,22.2857142857143,2379.14285714286,0.936711901044794
2020-10-01,"Onondaga",38,4494,5101,252410,1,4458,115,2,547,309,173,24.7142857142857,5.36651098614758,0.00744951970201921,0.0178043659126025,0.00765558857966315,1,248149.666666667,11103,5,55963,34059,19326,24.7142857142857,2760.85714285714,0.895167132360551
2020-10-02,"Onondaga",34,4528,4586,256996,1,4492.66666666667,119,2,564,327,186,26.5714285714286,5.76977481747659,0.00741386829481029,0.017618951267724,0.00847872166965596,1,252238.333333333,12266,5,57938,34830,21036,26.5714285714286,3005.14285714286,0.884198516828294
2020-10-03,"Onondaga",9,4537,2564,259560,0,4519.66666666667,113,2,554,317,172,24.5714285714286,5.33549069142996,0.00351014040561622,0.0174795808290954,0.00661170516692515,0,256322,12251,5,58948,34677,21375,24.5714285714286,3053.57142857143,0.804678362573099
2020-10-04,"Onondaga",19,4556,1620,261180,0,4540.33333333333,100,1,563,325,177,25.2857142857143,5.49059216501804,0.0117283950617284,0.017443908415652,0.00706955530216648,0,259245.333333333,8770,3,59715,35148,21755,25.2857142857143,3107.85714285714,0.813606067570673
2020-10-05,"Onondaga",37,4593,2081,263261,1,4562,99,1,591,340,184,26.2857142857143,5.70773422804135,0.0177799135031235,0.017446564436054,0.0103750997605746,1,261333.666666667,6265,2,60491,35835,21954,26.2857142857143,3136.28571428571,0.838116060854514
2020-10-06,"Onondaga",43,4636,3538,266799,1,4595,108,2,624,366,212,30.2857142857143,6.5763024801346,0.0121537591859808,0.0173763769729272,0.0136759220886863,1,263746.666666667,7239,3,63377,37997,22069,30.2857142857143,3152.71428571429,0.960623499025783
2020-10-07,"Onondaga",33,4669,4536,271335,1,4632.66666666667,132,2,646,369,213,30.4285714285714,6.60732277485222,0.00727513227513227,0.0172075110103746,0.0111275233874938,1,267131.666666667,10155,4,67054,40680,24026,30.4285714285714,3432.28571428571,0.886539582119371
2020-10-08,"Onondaga",24,4693,3498,274833,1,4666,137,2,650,372,199,28.4285714285714,6.1730386488056,0.00686106346483705,0.0170758242278038,0.00864154856550294,1,270989,11572,4,68351,41749,22423,28.4285714285714,3203.28571428571,0.887481603710476
2020-10-09,"Onondaga",54,4747,5423,280256,1,4703,154,2,687,405,219,31.2857142857143,6.79344454315792,0.00995758805089434,0.0169380851792647,0.00824849520695549,1,275474.666666667,13457,5,70388,44296,23260,31.2857142857143,3322.85714285714,0.941530524505589
2020-10-10,"Onondaga",32,4779,3349,283605,1,4739.66666666667,143,2,698,414,242,34.5714285714286,7.50691132166309,0.00955509107196178,0.0168509017824086,0.00896495517522412,1,279564.666666667,12270,5,72034,45420,24045,34.5714285714286,3435,1.00644624662092
2020-10-11,"Onondaga",28,4807,1836,285441,1,4777.66666666667,138,2,711,428,251,35.8571428571429,7.78609397412163,0.0152505446623094,0.0168406080415918,0.0107466063348416,1,283100.666666667,10608,4,73008,46016,24261,35.8571428571429,3465.85714285714,1.0345822513499
2020-10-12,"Onondaga",36,4843,1698,287139,1,4809.66666666667,150,2,729,434,250,35.7142857142857,7.75507367940401,0.0212014134275618,0.0168663957177534,0.0139474066540753,1,285395,6883,2,73520,45832,23878,35.7142857142857,3411.14285714286,1.04698886003853
2020-10-13,"Onondaga",37,4880,3261,290400,1,4843.33333333333,133,2,747,456,244,34.8571428571429,7.56895191109832,0.0113462128181539,0.0168044077134986,0.0148638704930096,1,287660,6795,2,75310,45670,23601,34.8571428571429,3371.57142857143,1.03385449769078
2020-10-14,"Onondaga",28,4908,4032,294432,1,4877,129,2,750,452,239,34.1428571428571,7.41385043751024,0.00694444444444444,0.0166693837626345,0.0112334556779001,1,290657,8991,3,77669,47123,23097,34.1428571428571,3299.57142857143,1.03476641988137
2020-10-15,"Onondaga",38,4946,3429,297861,1,4911.33333333333,139,2,761,452,253,36.1428571428571,7.84813456355686,0.0110819480898221,0.0166050607498128,0.00960641671329976,1,294231,10722,4,79510,45451,23028,36.1428571428571,3289.71428571429,1.09866249782873
2020-10-16,"Onondaga",31,4977,4669,302530,1,4943.66666666667,134,2,776,449,230,32.8571428571429,7.13466778505169,0.00663953737417006,0.0164512610319638,0.00799670239076669,1,298274.333333333,12130,4,80364,45534,22274,32.8571428571429,3182,1.03259405584987
2020-10-17,"Onondaga",34,5011,2541,305071,1,4978,131,2,791,474,232,33.1428571428571,7.19670837448692,0.0133805588351043,0.0164256845127855,0.00968136103017201,1,301820.666666667,10639,4,80188,45511,21466,33.1428571428571,3066.57142857143,1.08077890617721
2020-10-18,"Onondaga",10,5021,1370,306441,0,5003,113,2,790,465,214,30.5714285714286,6.63834306956984,0.0072992700729927,0.0163848832238506,0.00874125874125874,0,304680.666666667,8580,3,80409,45261,21000,30.5714285714286,3000,1.01904761904762
2020-10-19,"Onondaga",31,5052,1783,308224,1,5028,106,2,799,459,209,29.8571428571429,6.48324159598176,0.0173864273696018,0.016390676910299,0.0131717597471022,1,306578.666666667,5694,2,80798,44963,21085,29.8571428571429,3012.14285714286,0.991225990040313
2020-10-20,"Onondaga",69,5121,3662,311886,1,5064.66666666667,144,2,851,485,241,34.4285714285714,7.47589102694547,0.0188421627525942,0.0164194609568881,0.0161408657373441,1,308850.333333333,6815,2,83084,45087,21486,34.4285714285714,3069.42857142857,1.12166061621521
2020-10-21,"Onondaga",49,5170,6432,318318,1,5114.33333333333,159,3,870,501,262,37.4285714285714,8.12731721601541,0.0076181592039801,0.0162416200152049,0.0125452555359097,1,312809.333333333,11877,4,87663,46983,23886,37.4285714285714,3412.28571428571,1.09687683161685
2020-10-22,"Onondaga",52,5222,5719,324037,1,5171,201,3,901,529,276,39.4285714285714,8.56160134206203,0.00909249868858192,0.0161154436067486,0.0107506482008474,1,318080.333333333,15813,5,90953,49204,26176,39.4285714285714,3739.42857142857,1.05440097799511
2020-10-23,"Onondaga",55,5277,6258,330295,1,5223,225,3,935,530,300,42.8571428571429,9.30608841528482,0.00878875039948866,0.015976626954692,0.00847411592156011,1,324216.666666667,18409,6,94335,50039,27765,42.8571428571429,3966.42857142857,1.08049702863317
2020-10-24,"Onondaga",32,5309,3528,333823,1,5269.33333333333,188,3,944,530,298,42.5714285714286,9.24404782584958,0.0090702947845805,0.0159036375564296,0.00896485004837149,1,329385,15505,5,95638,50218,28752,42.5714285714286,4107.42857142857,1.03644963828603
2020-10-25,"Onondaga",28,5337,1876,335699,1,5307.66666666667,167,2,958,530,316,45.1428571428571,9.80241313076667,0.0149253731343284,0.0158981706826651,0.00986108729205968,1,333272.333333333,11662,4,96274,50258,29258,45.1428571428571,4179.71428571429,1.08004648301319
2020-10-26,"Onondaga",62,5399,2764,338463,1,5348.33333333333,177,2,990,556,347,49.5714285714286,10.7640422670128,0.0224312590448625,0.0159515220275185,0.0149363369245837,1,335995,8168,2,97156,51324,30239,49.5714285714286,4319.85714285714,1.1475247197328
2020-10-27,"Onondaga",55,5454,5376,343839,1,5396.66666666667,177,3,1030,574,333,47.5714285714286,10.3297581409661,0.0102306547619048,0.0158620749827681,0.0144768370607029,1,339333.666666667,10016,3,99109,53439,31953,47.5714285714286,4564.71428571429,1.04215566613464
2020-10-28,"Onondaga",44,5498,5268,349107,1,5450.33333333333,189,3,1042,590,328,46.8571428571429,10.1746566673781,0.00835231586940015,0.0157487532475717,0.0120077565632458,1,343803,13408,4,101798,54675,30789,46.8571428571429,4398.42857142857,1.06531553476891
2020-10-29,"Onondaga",105,5603,4415,353522,2,5518.33333333333,266,4,1109,657,381,54.4285714285714,11.8187322874117,0.0237825594563986,0.0158490843568434,0.013546716249419,2,348822.666666667,15059,4,101112,55661,29485,54.4285714285714,4212.14285714286,1.29218246566051
2020-10-30,"Onondaga",93,5696,4191,357713,2,5599,297,4,1168,719,419,59.8571428571429,12.9975034866811,0.0221904080171797,0.0159233799163016,0.0174426985728701,2,353447.333333333,13874,4,100717,55183,27418,59.8571428571429,3916.85714285714,1.52819315777956
2020-10-31,"Onondaga",66,5762,4241,361954,1,5687,308,5,1225,751,453,64.7142857142857,14.0521935070801,0.0155623673661872,0.0159191499472309,0.0205495446407722,1,357729.666666667,12847,4,102394,56883,28131,64.7142857142857,4018.71428571429,1.61032313106537
2020-11-01,"Onondaga",33,5795,1471,363425,1,5751,297,3,1239,774,458,65.4285714285714,14.2072949806682,0.0224337185588035,0.0159455183325308,0.0193880642229627,1,361030.666666667,9903,3,102245,56984,27726,65.4285714285714,3960.85714285714,1.65187910264733
2020-11-02,"Onondaga",86,5881,3064,366489,1,5812.66666666667,278,3,1288,829,482,68.8571428571429,14.9517820538909,0.0280678851174935,0.0160468663452382,0.0210802187784868,1,363956,8776,2,103228,58265,28026,68.8571428571429,4003.71428571429,1.71983158495683
2020-11-03,"Onondaga",120,6001,4008,370497,2,5892.33333333333,305,4,1365,880,547,78.1428571428571,16.968101210536,0.029940119760479,0.0161971621902472,0.0279761208006555,2,366803.666666667,8543,2,103698,58611,26658,78.1428571428571,3808.28571428571,2.05191687298372
2020-11-04,"Onondaga",121,6122,5230,375727,2,6001.33333333333,360,6,1453,952,624,89.1428571428571,19.3566639037924,0.0231357552581262,0.0162937451926532,0.0265810437327264,2,370904.333333333,12302,3,104392,57409,26620,89.1428571428571,3802.85714285714,2.34410217881292
2020-11-05,"Onondaga",135,6257,4978,380705,2,6126.66666666667,462,6,1564,1035,654,93.4285714285714,20.2872727453209,0.0271193250301326,0.0164352976714254,0.0264490714687676,2,375643,14216,4,105872,56668,27183,93.4285714285714,3883.28571428571,2.40591546186955
2020-11-06,"Onondaga",139,6396,5537,386242,2,6258.33333333333,515,7,1649,1119,700,100,21.7142063023312,0.0251038468484739,0.016559566282279,0.0250873293108923,2,380891.333333333,15745,4,105986,55947,28529,100,4075.57142857143,2.45364366083634
2020-11-07,"Onondaga",95,6491,3592,389834,1,6381.33333333333,490,6,1712,1182,729,104.142857142857,22.6137948491421,0.0264476614699332,0.0166506769548064,0.0261572269086269,1,385593.666666667,14107,4,106229,56011,27880,104.142857142857,3982.85714285714,2.61477761836442
2020-11-08,"Onondaga",85,6576,2069,391903,1,6487.66666666667,454,5,1769,1239,781,111.571428571429,24.2268501744581,0.041082648622523,0.0167796623143992,0.0284872298624754,1,389326.333333333,11198,3,106462,56204,28478,111.571428571429,4068.28571428571,2.74246786993469
2020-11-09,"Onondaga",250,6826,3815,395718,4,6631,569,7,1983,1427,945,135,29.3141785081472,0.0655307994757536,0.0172496575844414,0.0453777965386239,4,392485,9476,2,108579,57255,29229,135,4175.57142857143,3.23309042389408
2020-11-10,"Onondaga",195,7021,5017,400735,3,6807.66666666667,625,8,2141,1567,1020,145.714285714286,31.6407006119684,0.038867849312338,0.0175203064369222,0.0486193927162646,3,396118.666666667,10901,3,110335,56896,30238,145.714285714286,4319.71428571429,3.3732389708314
2020-11-11,"Onondaga",190,7211,3388,404123,3,7019.33333333333,720,10,2303,1713,1089,155.571428571429,33.7811009474839,0.0560802833530106,0.017843577326705,0.0519639934533552,3,400192,12220,3,109691,55016,28396,155.571428571429,4056.57142857143,3.83504718974503
2020-11-12,"Onondaga",210,7421,8886,413009,3,7217.66666666667,845,9,2475,1818,1164,166.285714285714,36.1076230513051,0.0236326806212019,0.0179681314450775,0.0344109652420334,3,405955.666666667,17291,4,115148,59487,32304,166.285714285714,4614.85714285714,3.60326894502229
2020-11-13,"Onondaga",229,7650,5366,418375,3,7427.33333333333,824,9,2673,1954,1254,179.142857142857,38.8994495758905,0.0426761088333955,0.0182850313713774,0.0356575963718821,3,411835.666666667,17640,4,115845,60662,32133,179.142857142857,4590.42857142857,3.9025301092335
2020-11-14,"Onondaga",99,7749,2102,420477,1,7606.66666666667,728,7,2738,1987,1258,179.714285714286,39.023530754761,0.0470980019029496,0.0184290698421079,0.0328971505442094,1,417287,16354,4,115406,58523,30643,179.714285714286,4377.57142857143,4.10534216623699
2020-11-15,"Onondaga",143,7892,3783,424260,2,7763.66666666667,681,6,2871,2097,1316,188,40.8227078483827,0.0378006872852234,0.018601800782539,0.0418629455159541,2,421037.333333333,11251,3,117819,60835,32357,188,4622.42857142857,4.06712612417715
2020-11-16,"Onondaga",192,8084,3492,427752,2,7908.33333333333,663,6,3032,2203,1258,179.714285714286,39.023530754761,0.0549828178694158,0.0188988011745123,0.0462834595286339,2,424163,9377,2,119528,61263,32034,179.714285714286,4576.28571428571,3.92707748017731
2020-11-17,"Onondaga",217,8301,5561,433313,3,8092.33333333333,651,7,3180,2300,1280,182.857142857143,39.7059772385485,0.039021758676497,0.0191570527540138,0.0430040511062636,3,428441.666666667,12836,3,121427,62816,32578,182.857142857143,4654,3.92903186199276
2020-11-18,"Onondaga",193,8494,5464,438777,2,8293,745,8,3324,2372,1283,183.285714285714,39.7990381227014,0.0353221083455344,0.0193583528762902,0.0414686229937315,2,433280.666666667,14517,3,120459,63050,34654,183.285714285714,4950.57142857143,3.70231430715069
2020-11-19,"Onondaga",241,8735,6733,445510,3,8510,843,8,3513,2478,1314,187.714285714286,40.7606672589475,0.0357938511807515,0.0196067428340554,0.036659533731276,3,439200,17758,4,121473,64805,32501,187.714285714286,4643,4.04295252453771
2020-11-20,"Onondaga",212,8947,6670,452180,2,8725.33333333333,863,8,3670,2551,1297,185.285714285714,40.233322248748,0.031784107946027,0.0197863682604273,0.0342396777442095,2,445489,18867,4,121885,65938,33805,185.285714285714,4829.28571428571,3.83671054577725
2020-11-21,"Onondaga",213,9160,7766,459946,2,8947.33333333333,859,8,3851,2669,1411,201.571428571429,43.7696358465563,0.0274272469739892,0.0199153813708566,0.0314610987765128,2,452545.333333333,21169,5,126123,70112,39469,201.571428571429,5638.42857142857,3.57495756163065
2020-11-22,"Onondaga",202,9362,5492,465438,2,9156.33333333333,868,7,4025,2786,1470,210,45.5998332348956,0.0367807720320466,0.0201143868785961,0.0314632677639502,2,459188,19928,4,129739,73535,41178,210,5882.57142857143,3.56986740492496
2020-11-23,"Onondaga",108,9470,3069,468507,1,9330.66666666667,735,6,4071,2644,1386,198,42.9941284786158,0.0351906158357771,0.0202131451611182,0.0320328290561646,1,464630.333333333,16327,4,130044,72789,40755,198,5822.14285714286,3.40080971659919
2020-11-24,"Onondaga",315,9785,7826,476333,3,9539,838,7,4331,2764,1484,212,46.0341173609422,0.0402504472271914,0.0205423516741439,0.0381399890156832,3,470092.666666667,16387,4,132494,75598,43020,212,6145.71428571429,3.44955834495583
2020-11-25,"Onondaga",239,10024,5999,482332,2,9759.66666666667,864,7,4526,2813,1530,218.571428571429,47.4610509179526,0.0398399733288881,0.0207823656734366,0.0391855096483959,2,475724,16894,4,133225,78209,43555,218.571428571429,6222.14285714286,3.51279990816209
2020-11-26,"Onondaga",224,10248,5748,488080,2,10019,886,8,4645,2827,1513,216.142857142857,46.9337059077531,0.0389700765483647,0.0209965579413211,0.0397486333214122,2,482248.333333333,19573,4,134558,75071,42570,216.142857142857,6081.42857142857,3.55414611228565
2020-11-27,"Onondaga",232,10480,2618,490698,2,10250.6666666667,1010,7,4784,2830,1533,219,47.5541118021054,0.0886172650878533,0.0213573318008225,0.048381482770623,2,487036.666666667,14365,3,132985,72323,38518,219,5502.57142857143,3.97995742250376
2020-11-28,"Onondaga",221,10701,3150,493848,2,10476.3333333333,916,7,4939,2952,1541,220.142857142857,47.8022741598463,0.0701587301587302,0.0216686105846333,0.0587877735324766,2,490875.333333333,11516,2,131894,73371,33902,220.142857142857,4843.14285714286,4.54545454545455
2020-11-29,"Onondaga",103,10804,2672,496520,1,10661.6666666667,780,5,5009,2912,1442,206,44.7312649828024,0.0385479041916168,0.0217594457423669,0.0658767772511848,1,493688.666666667,8440,2,133095,72260,31082,206,4440.28571428571,4.63934109774146
2020-11-30,"Onondaga",191,10995,4022,500542,2,10833.3333333333,747,5,5114,2911,1525,217.857142857143,47.3059494443645,0.047488811536549,0.0219661886515018,0.0523161316537993,2,496970,9844,2,134053,72790,32035,217.857142857143,4576.42857142857,4.76041829249259
2020-12-01,"Onondaga",286,11281,6037,506579,3,11026.6666666667,801,5,5280,2980,1496,213.714285714286,46.4063608975536,0.0473745237700845,0.0222689846993263,0.0455580865603645,3,501213.666666667,12731,3,136082,73266,30246,213.714285714286,4320.85714285714,4.94610857634067
2020-12-02,"Onondaga",376,11657,7314,513893,3,11311,956,8,5535,3163,1633,233.285714285714,50.656141273867,0.0514082581350834,0.0226837104222085,0.0490991768836701,3,507004.666666667,17373,3,138166,75116,31561,233.285714285714,4508.71428571429,5.17410728430658
2020-12-03,"Onondaga",276,11933,4583,518476,2,11623.6666666667,1129,9,5676,3198,1685,240.714285714286,52.2691965991831,0.0602225616408466,0.0230155301306136,0.0523028883684621,2,512982.666666667,17934,4,137771,72966,30396,240.714285714286,4342.28571428571,5.54349256481116
2020-12-04,"Onondaga",425,12358,9049,527525,4,11982.6666666667,1363,10,5962,3411,1878,268.285714285714,58.256113479683,0.046966515637087,0.0234263778967821,0.0514179318246921,4,519964.666666667,20946,4,141283,75345,36827,268.285714285714,5261,5.09951937437206
2020-12-05,"Onondaga",304,12662,7693,535218,2,12317.6666666667,1381,9,6171,3502,1961,280.142857142857,60.8307979412451,0.0395164435200832,0.0236576497800896,0.0471277842907386,2,527073,21325,4,145384,75272,41370,280.142857142857,5910,4.74014986705342
2020-12-06,"Onondaga",279,12941,3185,538403,2,12653.6666666667,1284,8,6365,3579,2137,305.285714285714,66.2903698115455,0.0875981161695447,0.0240358987598509,0.0505846339137853,2,533715.333333333,19927,4,146500,72965,41883,305.285714285714,5983.28571428571,5.10230881264475
2020-12-07,"Onondaga",247,13188,2785,541188,2,12930.3333333333,1255,7,6362,3718,2193,313.285714285714,68.027506315732,0.088689407540395,0.0243686112774119,0.060748005562468,2,538269.666666667,13663,3,145470,72681,40646,313.285714285714,5806.57142857143,5.39536485755056
2020-12-08,"Onondaga",410,13598,5245,546433,3,13242.3333333333,1240,7,6577,3813,2317,331,71.8740228607164,0.0781696854146807,0.0248850270755976,0.083459652251449,3,542008,11215,2,145698,70100,39854,331,5693.42857142857,5.81372007828574
2020-12-09,"Onondaga",347,13945,5269,551702,3,13577,1283,8,6734,3921,2288,326.857142857143,70.9744343139055,0.0658568988422851,0.0252763267126093,0.0754943980750432,3,546441,13299,2,147579,69370,37809,326.857142857143,5401.28571428571,6.05146922690365
2020-12-10,"Onondaga",452,14397,6692,558394,3,13980,1456,9,6976,4149,2464,352,76.434006184206,0.0675433353257621,0.0257828701597797,0.0702661862141114,3,552176.333333333,17206,3,145385,70314,39918,352,5702.57142857143,6.17265394057819
2020-12-11,"Onondaga",375,14772,6394,564788,3,14371.3333333333,1584,9,7122,4292,2414,344.857142857143,74.8829914483252,0.0586487331873632,0.0261549466348435,0.0639607736311632,3,558294.666666667,18355,3,146413,74090,37263,344.857142857143,5323.28571428571,6.47827603789281
2020-12-12,"Onondaga",410,15182,6295,571083,3,14783.6666666667,1584,9,7433,4481,2520,360,78.1711426883925,0.0651310563939635,0.0265845770229546,0.063825396006398,3,564755,19381,4,150606,77235,35865,360,5123.57142857143,7.02634880803011
2020-12-13,"Onondaga",299,15481,3888,574971,2,15145,1536,8,7589,4677,2540,362.857142857143,78.7915485827448,0.07690329218107,0.0269248362091305,0.0653918079266454,2,570280.666666667,16577,3,150711,78451,36568,362.857142857143,5224,6.94596368409538
2020-12-14,"Onondaga",241,15722,3174,578145,2,15461.6666666667,1325,6,7638,4727,2534,362,78.6054268144391,0.0759294265910523,0.027193870049901,0.0711237553342817,2,574733,13357,2,150393,77603,36957,362,5279.57142857143,6.85661714966042
2020-12-15,"Onondaga",332,16054,5070,583215,2,15752.3333333333,1282,6,7753,4773,2456,350.857142857143,76.185843826465,0.0654832347140039,0.0275267268503039,0.0718760303330036,2,578777,12132,2,149902,76636,36782,350.857142857143,5254.57142857143,6.67717905497254
2020-12-16,"Onondaga",375,16429,6311,589526,2,16068.3333333333,1247,6,7935,4772,2484,354.857142857143,77.0544120785583,0.0594200602123277,0.0278681517015365,0.0651322569563724,2,583628.666666667,14555,3,150749,75633,37824,354.857142857143,5403.42857142857,6.56725888324873
2020-12-17,"Onondaga",431,16860,6155,595681,3,16447.6666666667,1379,7,8125,4927,2463,351.857142857143,76.4029858894883,0.0700243704305443,0.0283037397533243,0.0648950729927007,3,589474,17536,3,150171,77205,37287,351.857142857143,5326.71428571429,6.60551934990747
2020-12-18,"Onondaga",407,17267,6524,602205,2,16852,1545,8,8320,4909,2495,356.428571428571,77.3956353204521,0.062385039852851,0.0286729602045815,0.0638757240652975,2,595804,18990,3,150025,74680,37417,356.428571428571,5345.28571428571,6.66809204372344
2020-12-19,"Onondaga",319,17586,6708,608913,2,17237.6666666667,1532,7,8426,4924,2404,343.428571428571,74.572788501149,0.0475551580202743,0.0288809731439467,0.059679166451746,2,602266.333333333,19387,3,148967,73695,37830,343.428571428571,5404.28571428571,6.35474491144594
2020-12-20,"Onondaga",274,17860,4852,613765,2,17571,1431,6,8498,4919,2379,339.857142857143,73.7972811332086,0.0564715581203627,0.0290990851547416,0.055297500552975,2,608294.333333333,18084,3,148327,75362,38794,339.857142857143,5542,6.13239160694953
2020-12-21,"Onondaga",221,18081,3363,617128,1,17842.3333333333,1221,5,8611,4893,2359,337,73.1768752388563,0.0657151352958668,0.0292986220038631,0.0545466729209944,1,613268.666666667,14923,2,148621,75940,38983,337,5569,6.05135571915963
2020-12-22,"Onondaga",270,18351,4432,621560,1,18097.3333333333,1084,4,8566,4753,2297,328.142857142857,71.2536169663641,0.0609205776173285,0.0295241006499775,0.0604886534355974,1,617484.333333333,12647,2,145227,75127,38345,328.142857142857,5477.85714285714,5.99035076281132
